URL,Tweet Content,Tweet ID,Sentiment Class
https://x.com/AlaskanderS/status/2045656804651045088,لعبه من ترامبو يوصل للعالم انه احتكر الطاقه وهو يريد الان ارشيف سفن الظل التي تعمل للنقل العالمي كي يدخلها ببيانات الحركه ايضا ايران بعد كل مايحدث ستعطي نفوذ وهيمنه علي المنطقه بالتقاسم مع اسرائيل الكبري كل شيء يسير كما خططوه الان بقي تدمير كل العرب وممالكهم وانظمتهم,2045656804651045088,Neutral
https://x.com/abd123456ff/status/2051197247245684975,عندما كانت المصلحه الامريكيه والايرانيه واحده في قاسم سليماني والقوات الامريكيه سويا لمن لا يعرف مفهوم التخادم بين امريكا و اقدام مشتركه علي الارض وحمايه جويه امريكيه,2051197247245684975,Neg
https://x.com/GeorEl95864/status/2053316103401566302,مجرد استعراض يعلم رجب طيب الرد الذي ينتظره,2053316103401566302,Neg
https://x.com/Ma98jid/status/2054005001970749658,موجود وكلاء ايران بالعراق ذيول ولوكيه تهريب دولارات وممنوعات ومحروقات و واردات وزارات كلها تروح لايران وحتي منافذ حدوديه ياخدون مبالغ ماليه شهريا من كل مراكز تجاريه من عيادات ومراكز حتي من ابو اسواق ياخدون طبعا هاي طريقه قديمه كلها تدفع الهم حتي فلاح بس محد مايكدر يحجي من خوف,2054005001970749658,Neg
https://x.com/MberroTweets/status/2044845354471067706,ان تم اطلاق النار علي اي من المقاومين او المواطنين بعد سريان وقف النار اذا ما حصل فيجب الرد عليه فورا وليس في الزمان والمكان المناسبين وسيكون لعدم الرد تبعات كبيره وسيئ اسوا بكثير مما كان عليه في السنه السابقه! تخيلوا اديش رح تزيد نسبه العملاء ومعطي المعلومات كما يسميهم العدو! وتخيلوا اديش حيقولولنا عشو ماضيين وتخليلنا قديش حيقولو انه جوزيف ونويف جابولنا وقف النار والسياده وان كل دماء المجا هدين راح بالسواقي مع مياه الامطار اوعكم يصير هيك.,2044845354471067706,Pos
https://x.com/AkomasAhme63531/status/2054894785433931979,العماله هي ان تضع يدك في يد من يقتلع جذورك، ظنا منك انك ستنجو بالثمره وهذا ينطبق علي من يضع يده بيد الشيطان الاكبر والكيان المجرم,2054894785433931979,Neg
https://x.com/AliAlsh09720027/status/2052928951597556005,صبيه مسرحها شعرها بدينارين تحلل عقل فارسي اكتشف الخوارزميات والطب والعلوم وفلسفته تدرس في اوربا وامريكا والصين بقسم الدراسات الايرانيه!,2052928951597556005,Neutral
https://x.com/Antablisweets10/status/2028272259430060298,الرد في الزمان والمكان المناسبين لا يمكن للعدو الاسرائيلي ان يستمر في عدوانه الممتد منذ خمسه عشر شهرا من دون ان يلقي ردا تحذيريا لوقف هذاالعدوان والانسحاب من الاراضي اللبنانيه المحتله هذا الرد هو رد دفاعي مشروع وعلي المسؤولين والمعنيين ان يضعوا حدا للعدوان الاسرائيلي الاميركي,2028272259430060298,Neg
https://x.com/MrBannadi/status/2032251932203737543,هي مفصلاتش و باينه تفكيرها و قصدها غير علي قبل ديكشي لي كيوقع د مدابزات و تصفيه حسابات وما الي ذلك وخا ديكشي راه كاين حتي عندنا ولكن المهم تفاصيل الاخري و داكشي اخر بلا منطرق ليلو ماعلينا,2032251932203737543,Neg
https://x.com/jamaan_1372/status/2055356561518629101,ما حاجه ايران الي السلاح النووي وقد احتلت ٤ عواصم عربيه وانشا ت اذرع ومليشيات لها في المنطقه من غير سلاح نووي ؟ ولو امتلكت سلاح نووي فلن تستعمله ضد تل ابيب او اميركا لانها تعلم انها لو استخدمته ستمحي من علي وجه الارض .,2055356561518629101,Neutral
https://x.com/ALI_HASHIM_313A/status/2054939185153474599,اغلاق مضيق هرمز شهيد الاسلام الجنرال قاسم سليماني,2054939185153474599,Neutral
https://x.com/thibaney/status/2053448214640996633,صدمه سياسيه السعوديه تتحرك لشرعنه الحوتي دوليا اتفاق تحت الطاوله . شرعنه الحوتي مقابل انهاء الحرب,2053448214640996633,Neutral
https://x.com/Ahmad79_574/status/2054922575323533592,طيب ما استغربت من الشرع ليش عينو وزير ؟ و عين وزير اعلام كمان علي علاقه وثيقه مع محور المقاومه ؟؟,2054922575323533592,Neutral
https://x.com/AMC_25YE/status/2028274287757381730,عاجل هذا رد دفاعي مشروع وعلي المسؤولين والمعنيين ان يضعوا حدا للعدوان الاسرائيلي الامريكي علي لطالما اكدت المقاومه ان استمرار الاعتداءات واغتيال القيادات والمجاهدين والمواطنين يعطينا الحق في الرد في الزمان والمكان المناسبين,2028274287757381730,Neg
https://x.com/maribaleuz/status/2055354115107209388,وساءل اعلام العدو تزعم هدف قصف الشقه والمركبه كان لضمان عدم وجود فرصه للنجاه ما يرجح نجاح الاغتيال القناه 12 الاسراءيليه اتيحت فرص سابقه لاغتيال الحداد واليوم صدر قرار بالتنفيذ رءيس الاركان ايال زامير دفع باتجاه التعجيل في اغتيال عز الدين الحداد,2055354115107209388,Neutral
https://x.com/MohamadAlthalgy/status/2055236380683317602,العدو يقل علنا القدس عاصمتنا ويعربد في الاقصي ويعتقل اي فلسطيني يحاول التصدي للمستوطنين ويقتل ويهجر بغزه ويقتل بالضفه ويمول عصاباته للحرق والسرقه ،ويمارس اقصي درجات التنكيل في الاسري ،ويهاجم السلطه ويهاجم حماس ولا يحترم العرب لكن المطلوب نزع سلاح المقاومه,2055236380683317602,Neg
https://x.com/nda_jbr/status/2054951817310597190,الرجوله ليست بالشكل ..الرجوله والشرف ان لا تبقي مذلول امام الاعداء الرجوله والشرف والكرامه ان لا تطبل للباطل ان تنصر الحق حتي وان كان السف علي رقبتك. الرجوله ان لا تضع يداك مع اسرائيل وامريكا الشيطان الاكبر ومن والاهم من دول الخليج الا عربيه. الرجوله ان تقف بوجه الظلم مهما كان,2054951817310597190,Neg
https://x.com/zairalbkhate121/status/2054918572267184140,جمله واحده اشعلت الجدل اذا كانت هناك قاعده امريكيه علي ارضكم فانتم تحت الاحتلال تصريح صادم لكنه فتح سؤالا اكبر من الجمله نفسها هل وجود القواعد العسكريه يعني حمايه ؟ ام نفوذ ؟ ام شيئا بينهما ؟ البعض يراها ضروره امنيه، واخرون يرون ان الاستقلال لا يكتمل بوجود قرار اجنبي .,2054918572267184140,Neutral
https://x.com/baqer1989/status/2054986089241117165,روح جهز سردابك الحرب راجعه وضربات ايران توجع اما تريد تصدك هذا شي يخصك العراق فيه زلم كشفت الانزال واشتبكت معه وطردته اما انتم فلم تصونوا بلدكم وهربتم من اول رصاصه ! ودولكم صايره معقل للامريكان واليهود تطبيع وسفارات وزيارات للنتن وقواعد هذا الواقع الذي لا تستطيع ان تخفيه,2054986089241117165,Neg
https://x.com/alshamkh1757352/status/2054166844982923552,المصالح تتصالح الا مع ايران هدفها الوصول الي مكه قبله المسلمين مشروع تصدير الثوره,2054166844982923552,Neg
https://x.com/Mustafa3_aldola/status/2055039168128901414,شنو تحررت فلسطين ؟ لو اخذ ثار المهندس و سليماني؟ لو ثار الولي الفقيه؟ ها تذكرت اكيد اكيد طرد المحتل و بعد العراق لايخضع للامريكان عفيه ست براء ذكرتينا حقج تتفاخرين باخوج,2055039168128901414,Neg
https://x.com/jaafarassaf3/status/2051546090768417077,لماذا لم تبحث مع الامريكي تدخله الفاضح والوقح والفتنوي في شؤون اللبنانيين الم تسمع ما قال ويقول يوميا لماذا لم تبحث معه حرب الاخرين امريكا المجرمه علي ارضنا اليست امريكا المجرمه هي التي تدير في حربها علي لبنان وتعطيها كل شحنات السلاح الفتاك لقتلنا ؟؟,2051546090768417077,Neg
https://x.com/hwthy975441/status/2046264015668617590,لحظات سيطره الجيش الامريكي علي السفينه الايرانيه يوم امس واعتقال طاقمها، لا يوجد اجبن من الشيعه عند المواجهه المباشره.,2046264015668617590,Neg
https://x.com/omarabdulsatar/status/2055055603303661858,ساعدونا في تقليص ايرادات الحرس الثوري الايراني,2055055603303661858,Neutral
https://x.com/Albosala/status/2055363141303713931,اعلن رءيس الوزراء الاحتلال المتطرف بنيامين نتنياهو ووزير حربه اسراءيل كاتس في بيان مشترك اغتيال القيادي البارز في كتاءب الق سام عز الدين الحداد اثر غاره جويه استهدفت شقه سكنيه في حي الرمال بمدينه غزه لمزيد من التفاصيل 1451223,2055363141303713931,Neutral
https://x.com/AlhassnMer/status/2055053306758635796,جمله بناء عراق ذي سياده كلها اخطاء ذو سياده قواعديا السياده انتم من انتهكها عندما احتليتم العراق ٢٠٠٣ واليوم تتدخلون في اختيار شخصيات توالي المستوطنه الدمويه في فلسطين المحتله تاركين خلفكم مشاكل شعبكم الامريكي بدون حلول، فقر، مخدرات، ديون، ارتفاع اسعار، ومعدل جريمه عال,2055053306758635796,Neg
https://x.com/BDwlt6031/status/2054272418643124710,اتحداكم تثبتوا انها نفذت عمليه فوكس نيوز الامريكيه تروج لحليفتها المهزومه من اجل حفظ ماء الوجه,2054272418643124710,Neg
https://x.com/k_w_i_q8/status/2054855456514810018,فلسطين قضيه الشرفاء اين كان فيلق القدس من غزه وهو في الجولان في حكم بشار بل له حدود لبنان وسوريا والعراق ولم تطلق رصاصه من فيلق القدس,2054855456514810018,Neg
https://x.com/jadck1/status/2034157975447708048,اقرا تاريخ و احضر فيديوهات عن جراءمهم ثم دافع عن ايران ام ان دماء اخواننا في فلسطين اغلي من دم اخوانهم في سوريا ذبحنا و قتلنا و قتلوا اطفالنا و رجالنا و نساءنا و هجرونا دمروا قري و مدن علي رءوس ساكنيها بلا رحمه ولا شفقه ايران و اسراءيل اعداءنا اللهم اضربهم ببعضهم,2034157975447708048,Neg
https://x.com/y80eb/status/2055040656133779887,اوباما بشان لقد انجزنا ذلك دون اطلاق صاروخ واحد. لقد اخرجنا 97 من اليورانيوم المخصب لديهم. لا يوجد خلاف علي ان الامر قد نجح، ولم نضطر الي قتل مجموعه كبيره من الناس او اغلاق مضيق هرمز.,2055040656133779887,Neutral
https://x.com/slmlymny10/status/2054277156566352339,مايعلنو الا علي اصابات في جيوشهم اما القتلا مايعلنوعنهم انا مستغرب ليش الجيش الامريكي وجيش الاحتلال الصهيوني وقع لهم قصف القصف من ايران ومن حزب الله ودمار مقرات وقواعد ومصانع كامله لهم ولكنهم مايموتون هل هم معهم من سبعه ارواح اوخايفين لو اعلنو عن قتلاهم تنهار جيوشهم معنويا,2054277156566352339,Neg
https://x.com/mouawad14_rene/status/2049398074410156198,تمام هيدا المطلوب اليوم بس هيدي سيبقي موحدا غلطان فيها وسيكون هناك فدراليه علنيه او التقسيم والامتيازات خدوها بمناطقم واتركونا بحالنا والاحتلال الصهيوني والهيمنه الايرانيه الي زوال,2049398074410156198,Neg
https://x.com/jasmine85015243/status/2029563078560391259,مش فخامته اللي عمل فيها ابو علي وزت ست صواريخ خلبيه عالصهاينه وهو بيعرف فجورهم الي حضر العفريت يرجعه يا علوش,2029563078560391259,Neg
https://x.com/daywood/status/2028880758169891300,عن جد هيدي مش عم تركب بمخي، يعني بعتت الجيش ع الجنوب لترجع تسحبه وقت يجي دوره يدافع عن الجنوب. بس انا بعرف امن مخبا قرار الحرب والسلم تحت المخده. يا ملعون شو حربوق. بس ما تقلي نحتفظ بحق الرد في الزمان والمكان المناسبين بطلت موضتها هيدي.,2028880758169891300,Neutral
https://x.com/MalekAlmal86546/status/2054904575807652096,مافي توجسات بس انجبرت بس اغلاق المضيق وزياده انتاج نفطها وضرب خط الغاز اليري لديها,2054904575807652096,Neutral
https://x.com/PhoenixHussien/status/2055120454508069366,جميل انه حاططهم مع بعض.. الامارات كانت بتنكر باستماته زياره نتيناهو كان القبه الحديديه طارت لوحدها وراحت لهم، كانوا زعلانين قوي من ضرب ايران وهم نصف ارضهم قواعد امريكيه بتربه امريكيه بجنود امريكان برعايه الصهاينه. واقع مقزز,2055120454508069366,Neg
https://x.com/MONAALMOTAWA/status/2048474532001010058,الايرانيين والاخونج متعمدين يشيطنون شيماء سبت ويحرفون حقيقه موقفها اللي جابت فيه العيد بصياغه غير موفقه لايصال فكره بنظام فخار يكسر بعضه كل ذي تصفيه حسابات للفطين واللماح لانها مردغتهم تمردغ خلال الحرب ونشرت غسيلهم والبنت اساسا كانت مسويه الهوايل في حسابها بالطقطقه عليهم والتمسخر فيهم ركزوا في الحمله الممنهجه العدائيه ضد الفنانه البحرينيه شيماء سبت راح تلاحظون يحاولون بشكل متعمد التشجيع علي التطاول عليها في شرفها وعرضها ويخلون اللي منا وفينا يغلطون عليها وفي للاسف عندنا قطيع حاقد فيهم طاقات سلبيه يبون اي اشاره بس حق يتشجعون ويشتمون ويطلعون احقادهم من غير وعي تري الوعي هو فعلا خط الدفاع الاول البنت في مجتمعاتنا الخليجيه اغلي شيء عندها شرفها وسمعتها وهم يحاولون يلوون ذراعها ويمارسون عليها نوع من الحرب النفسيه العدائيه بتشجيع الجميع حاليا بشكل ممنهج ومدروس للاساءه البليغه بها وتجاوز موضوع اسرائيل وفلسطين الي قذفها في شرفها وتاليف القصص عن سمعتها حق تسوي مثل بعض البنات تخاف علي نفسها وسمعتها وتبتعد عن الساحه الدفاعيه وما تتكلم مره ثانيه حق ما تكون الفاتوره باهضه والبنت في مجتمعنا للعلم لما يضغطونها في الشرف حتي اللي حولها بدل لا يدعمونها يزيدونها بالاخص المحيط المقرب في احيان يكون جاهل ويتخذ موقف صارم معاها اللي مب فاهمينه هالاغبياء والحثاله والقطيع اللي معاهم مساعفهم بجهل وحماقه شيماء سبت بنت بحرينيه اصيله ؛ البحرينيات عموما مثل الجبل ومعروف عنهم خليجيا لما يصير شيء تتحول كل وحده فيهم الي كتيبه قتاليه دفاعيه ويا جبل ما يهزك ريح,2048474532001010058,Neg
https://x.com/fahad198325/status/2052013874027643376,مصر لايوجد لها عدو اسرائيل وطبعها معها وتشتري غاز منها وتبادل تجاري وايران وقعت معها اتفاقيه تحت الطاوله بحق فاطمه وابيها,2052013874027643376,Neg
https://x.com/Nobo44790379/status/2051356233454542991,يبدو ان الهدنه الامريكيه الايرانيه استثنت الامارات و سمح لايران بالهجوم عليها التخادم الصهيوني الصفوي مشكله كبيره,2051356233454542991,Neutral
https://x.com/salemmjs/status/2054488408198729952,لو تركت ايران مبدا تصدير الثوره و زرع الميليشيات في الدول الاخري لاراحت و استراحت.,2054488408198729952,Neg
https://x.com/saif_iraq/status/2048187245350277532,يعني تريدين نصير مثل سوريا .. تعرفين شنو ايصير وصار بسوريا ؟ تعرفين ١١ سنه قتل ولحد الان اعمال قتل و تصفيه حسابات في سوريا .. سوريا تختلف لانه كان هناك ديكتاتور وكانت ثوره ضد حكم ديكتاتوري بعثي متمثل ما كان عندنا قبل ٢٠٠٣ عندنا بل عراق تختلف الوضعيه الان بكل مساوئها تبقي افضل من خيار الثوره المسلحه لان ما نريد دم كفي ! لا تسمعين كلام المساحات معظمه خرط,2048187245350277532,Neutral
https://x.com/AliALzoohari/status/2055025241290919996,خلال وجودنا في دروه صناع المحتوي السياسي الذي تنظمه اكاديميه الاعلام الجديد، طرحت عده اسئله الي الدكتور عبدالخالق عبدالله حول الانتصارات الوهميه للنظام في بعد اغتيال اكثر من 80 من القيادات الثوريه الايرانيه، ماهو دور من مضيق هرمز كونها شريك في الحدود البحريه الاقليميه مع ايران,2055025241290919996,Neutral
https://x.com/Myflash/status/2055024617291411858,الدوله التي تحتاج ميليشيات خارج حدودها لتثبت قوتها، لم تنتصر بل صدرت ازماتها. ايران لا تفاوض من النديه بقدر ما تهرب من فاتوره الداخل، ولا ترسم المسار وحدها لان من يفتح ابواب المنطقه للنار لا يملك حق ادعاء الحكمه. السياده الحقيقيه ان تبني وطنك، لا ان تحرق اوطان غيرك.,2055024617291411858,Neutral
https://x.com/tota_aldhaheri/status/2045806487629619200,ايرانكونترا كانت بعد سقوط الشاه وكانت سنه 1958وكانت فضيحه..ونعم الشاه كان يشتري اسلحته من امريكا واسرائيل لانهم كانو اصدقاء..اما نظام خميني كان يجاهر العداء لهم في العلن وفي السر حليف لهمحتا تفجير مفاعل مفاعل اوزيراك النووي العراقي كان خدمه ل ايران بعد ما فشل هجومها عليه .. التاريخ حلو والقراءه ممتعه جرب تتثقف قبل الدفاع عن ايران,2045806487629619200,Neutral
https://x.com/UnQYnIFuVwjJV2B/status/2053821276473438344,صارلهم ٤٠ سنه يناقزون طريق القدس يبدا من بغداد ولبنان وعدن والقلمون ودمشق والزبداني وتاليها ب ٤٠ دقيقه صار طشارهم ماله والي والان يدورن بس حفظ ماء الوجه ياورقه ايرانيه يامطالبات روح بابا دورلك دبه غاز لاهلك,2053821276473438344,Neg
https://x.com/SamehGa24908968/status/2043966368857350181,الحل لانهاء الحرب طرد جميع القواعد العسكريه الامريكيه من الشرق الاوسط ومن يسمح لهم باستخدام اراضيه لا يلوم علي ايران لان ايران تدافع عن ارضها من المغتصب الامريكي والمحتل الصهيوني ويجب علي دول الخليج طرد الامريكان من المنطقه وفورا,2043966368857350181,Neg
https://x.com/forfreeiran11/status/2055000443319660561,البطل الذي ارغم نظام الملالي علي الركوع. السجين السياسي البطل علی یونسي الحائز علي الميداليه الذهبيه في الاولمبياد الدولیه ، والمعتقل منذ ست سنوات، رفض العفو الحكومي وقال انا لا اساوم علي حياتي.,2055000443319660561,Neg
https://x.com/AdamOmar71255/status/2053625648116097521,عصابه طهران تحاول تقديم عروض تخادم جديده وتبادل ادوار للان يتم رفض عروضها دول الخليج العربي لاتزال تعتقد ب صفر مشاكل والجو ربيع وبديع,2053625648116097521,Neutral
https://x.com/KINGofSYRIA_MM/status/2042700222447427919,65 وكان لا بد لخميني وخامنئي وعصابه حرسه الثوري من طرد الامريكان من الشرق الاوسط، لطالما ان الامريكان كالبريطانيين امناء مع اصدقائهم، وليسوا محتلين بل مدعوين، وليس من اخلاقياتهم وحضارتهم ما لدي الفرس من اطماع احتلاليه شريره لا حضاريه ولا انسانيه.,2042700222447427919,Neg
https://x.com/alisnhan2/status/2054998578813149581,روسيا الصديق الذي يتركك وقت الضيق الصين باعت ايران حسب المصادر الايرانيه بان ايران وحيده الان ، بعدما تخلت عنها روسيا ، الان الصين تخلت عنها ، من اجل الصفقات الاقتصاديه الكبيره جدا مع امريكا، وايقاف امريكا تسليح تايوان .,2054998578813149581,Neutral
https://x.com/RUD_Q8/status/2053537767569990016,الحشد الشعبي وعملاء ايران في العراق ، ما توقفت مسيراتهم عن ضرب الكويت بادعاء وجود قواعد امريكيه ، طلع عندهم في العراق قاعده لضرب ايران من داخل العراق . قوات الحشد الشعبي العراقيه قوات مرتزقه مع اللي يدفع اكثر.,2053537767569990016,Neg
https://x.com/ra_d350/status/2054981945616900306,بينما تنشغل الامارات بالحديث عن تحرير الجنوب ودعم الانفصال في اليمن، ما زالت جزرها الثلاث تحت الاحتلال الايراني منذ عقود وكان استعاده الارض هناك ليست اولويه بقدر التدخل في شؤون الاخرين. ورغم ذالك كله الصواريخ الايرانيه تنتهك اعراظهم وتستبيح محرماتهم لكن لم نسمع اي رد علئ ايران,2054981945616900306,Neg
https://x.com/Free_Pal2013/status/2054400596308803686,انت صاحي؟؟ قاعده العديد مثلا لم تدفع الولايات الامريكيه سنتا واحدا منه القواعد في الكويت نفس الشيء غزو العراق واحتلاله وقتل ٤ مليون مسلم واغتصاب اكثر من ٥٠٠ الف مسلمه لم تدفع امريكا سنتا واحدا ودفعت دول الخليج كامل الفاتوره,2054400596308803686,Neg
